id,name,slug,body_part,equipment,image_path,gif_path,instructions
d2d162d5-8f59-4986-b143-4ff3ba8e0356,Barbell Squat To A Bench,Barbell_Squat_To_A_Bench,quadriceps,barbell,Barbell_Squat_To_A_Bench/0.jpg,Barbell_Squat_To_A_Bench/0.jpg,"This exercise is best performed inside a squat rack for safety purposes. To begin, first place a flat bench or a box behind you. The flat bench is used to teach you to set your hips back and to hit depth.

Then, set the bar on a rack that best matches your height. Once the correct height is chosen and the bar is loaded, step under the bar and place the back of your shoulders (slightly below the neck) across it.
Hold on to the bar using both arms at each side and lift it off the rack by first pushing with your legs and at the same time straightening your torso.
Step away from the rack and position your legs using a shoulder width medium stance with the toes slightly pointed out. Keep your head up at all times as looking down will get you off balance and also maintain a straight back. This will be your starting position. (Note: For the purposes of this discussion we will use the medium stance described above which targets overall development; however you can choose any of the three stances discussed in the foot stances section).
Begin to slowly lower the bar by bending the knees and sitting your hips back as you maintain a straight posture with the head up. Continue down until you slightly touch the bench behind you. Inhale as you perform this portion of the movement. Tip: If you performed the exercise correctly, the front of the knees should make an imaginary straight line with the toes that is perpendicular to the front. If your knees are past that imaginary line (if they are past your toes) then you are placing undue stress on the knee and the exercise has been performed incorrectly.
Begin to raise the bar as you exhale by pushing the floor with the heel of your foot as you straighten the legs and extend the hips to go back to the starting position.
Repeat for the recommended amount of repetitions."
d30b0ac8-70b8-4e85-9752-f7bed184b748,Stride Jump Crossover,Stride_Jump_Crossover,quadriceps,other,Stride_Jump_Crossover/0.jpg,Stride_Jump_Crossover/0.jpg,"Stand to the side of a box with your inside foot on top of it, close to the edge.
Begin by swinging the arms upward as you push through the top leg, jumping upward as high as possible. Attempt to drive the opposite knee upward.
Land in the opposite position that you started, on the opposite side of the box. The foot that was initially on the box will now be on the ground, with the opposite foot now on the box.
Repeat the movement, crossing back over to the other side."
d30d4bc8-8c2c-41f8-bca3-ff8d22356a5a,Ring Dips,Ring_Dips,triceps,other,Ring_Dips/0.jpg,Ring_Dips/0.jpg,"Grip a ring in each hand, and then take a small jump to help you get into the starting position with your arms locked out.
Begin by flexing the elbow, lowering your body until your arms break 90 degrees. Avoid swinging, and maintain good posture throughout the descent.
Reverse the motion by extending the elbow, pushing yourself back up into the starting position.
Repeat for the desired number of repetitions."
d31d4f69-9034-4324-bb07-788c0433b129,Kettlebell Turkish Get-Up (Lunge style),Kettlebell_Turkish_Get-Up_Lunge_style,shoulders,kettlebells,Kettlebell_Turkish_Get-Up_Lunge_style/0.jpg,Kettlebell_Turkish_Get-Up_Lunge_style/0.jpg,"Lie on your back on the floor and press a kettlebell to the top position by extending the elbow. Bend the knee on the same side as the kettlebell.
Keeping the kettlebell locked out at all times, pivot to the opposite side and use your non- working arm to assist you in driving forward to the lunge position. Using your free hand, push yourself to a seated position, then progressing to one knee.
While looking up at the kettlebell, slowly stand up. Reverse the motion back to the starting position and repeat."
d35656e6-4855-4a88-ae38-62c6ecd075e2,Hang Snatch,Hang_Snatch,hamstrings,barbell,Hang_Snatch/0.jpg,Hang_Snatch/0.jpg,"Begin with a wide grip on the bar, with an overhand or hook grip. The feet should be directly below the hips with the feet turned out. Your knees should be slightly bent, and the torso inclined forward. The spine should be fully extended and the head facing forward. The bar should be at the hips. This will be your starting position.
Aggressively extend through the legs and hips. At peak extension, shrug the shoulders and allow the elbows to flex to the side.
As you move your feet into the receiving position, forcefully pull yourself below the bar as you elevate the bar overhead. Receive the bar with your body as low as possible and the arms fully extended overhead.
Return to a standing position with the weight overhead. Follow by returning the weight to the ground under control."
d43072ca-88b3-425a-b396-949340015be1,Cable Hammer Curls - Rope Attachment,Cable_Hammer_Curls_-_Rope_Attachment,biceps,cable,Cable_Hammer_Curls_-_Rope_Attachment/0.jpg,Cable_Hammer_Curls_-_Rope_Attachment/0.jpg,"Attach a rope attachment to a low pulley and stand facing the machine about 12 inches away from it.
Grasp the rope with a neutral (palms-in) grip and stand straight up keeping the natural arch of the back and your torso stationary.
Put your elbows in by your side and keep them there stationary during the entire movement. Tip: Only the forearms should move; not your upper arms. This will be your starting position.
Using your biceps, pull your arms up as you exhale until your biceps touch your forearms. Tip: Remember to keep the elbows in and your upper arms stationary.
After a 1 second contraction where you squeeze your biceps, slowly start to bring the weight back to the original position.
Repeat for the recommended amount of repetitions."
d442a230-d3b6-4c01-9035-1504ab688fc5,Decline Dumbbell Bench Press,Decline_Dumbbell_Bench_Press,chest,dumbbell,Decline_Dumbbell_Bench_Press/0.jpg,Decline_Dumbbell_Bench_Press/0.jpg,"Secure your legs at the end of the decline bench and lie down with a dumbbell on each hand on top of your thighs. The palms of your hand will be facing each other.
Once you are laying down, move the dumbbells in front of you at shoulder width.
Once at shoulder width, rotate your wrists forward so that the palms of your hands are facing away from you. This will be your starting position.
Bring down the weights slowly to your side as you breathe out. Keep full control of the dumbbells at all times. Tip: Throughout the motion, the forearms should always be perpendicular to the floor.
As you breathe out, push the dumbbells up using your pectoral muscles. Lock your arms in the contracted position, squeeze your chest, hold for a second and then start coming down slowly. Tip: It should take at least twice as long to go down than to come up..
Repeat the movement for the prescribed amount of repetitions of your training program."
d45a3029-a713-467c-b118-b8f2f53f8402,Hanging Leg Raise,Hanging_Leg_Raise,abdominals,body only,Hanging_Leg_Raise/0.jpg,Hanging_Leg_Raise/0.jpg,"Hang from a chin-up bar with both arms extended at arms length in top of you using either a wide grip or a medium grip. The legs should be straight down with the pelvis rolled slightly backwards. This will be your starting position.
Raise your legs until the torso makes a 90-degree angle with the legs. Exhale as you perform this movement and hold the contraction for a second or so.
Go back slowly to the starting position as you breathe in.
Repeat for the recommended amount of repetitions."
d46e4a1f-fb43-4660-a3f8-b2fbca557e44,Shoulder Raise,Shoulder_Raise,shoulders,,Shoulder_Raise/0.jpg,Shoulder_Raise/0.jpg,"Relax your arms to your sides and raise your shoulders up toward your ears, then back down."
d57fb85b-5ea0-40db-b18a-6949407cb057,Zottman Preacher Curl,Zottman_Preacher_Curl,biceps,dumbbell,Zottman_Preacher_Curl/0.jpg,Zottman_Preacher_Curl/0.jpg,"Grab a dumbbell in each hand and place your upper arms on top of the preacher bench or the incline bench. The dumbbells should be held at shoulder height and the elbows should be flexed. Hold the dumbbells with the palms of your hands facing down. This will be your starting position.
As you breathe in, slowly lower the dumbbells keeping the palms down until your upper arm is extended and your biceps are fully stretched.
Now rotate your wrists once you are at the bottom of the movement so that the palms of the hands are facing up.
As you exhale, use your biceps to curl the weights up until they are fully contracted and the dumbbells are at shoulder height. Again, remember that to ensure full contraction you need to bring that small finger higher than the thumb.
Squeeze the biceps hard for a second at the contracted position and rotate your wrists so that the palms are facing down again.
Repeat for the recommended amount of repetitions."
d6d35040-95f6-4dd7-861b-c112cd2aaf1b,Tricep Side Stretch,Tricep_Side_Stretch,triceps,,Tricep_Side_Stretch/0.jpg,Tricep_Side_Stretch/0.jpg,"Bring right arm across your body and over your left shoulder, holding your elbow with your left hand, until you feel a stretch in your tricep. Then repeat for your other arm."
d71c881f-2d27-4008-9631-b0f162af2e02,Body Tricep Press,Body_Tricep_Press,triceps,body only,Body_Tricep_Press/0.jpg,Body_Tricep_Press/0.jpg,"Position a bar in a rack at chest height.
Standing, take a shoulder width grip on the bar and step a yard or two back, feet together and arms extended so that you are leaning on the bar. This will be your starting position.
Begin by flexing the elbow, lowering yourself towards the bar.
Pause, and then reverse the motion by extending the elbows.
Progress from bodyweight by adding chains over your shoulders."
d71fa91f-1db2-441d-9720-04be51cf16a6,Knee Tuck Jump,Knee_Tuck_Jump,hamstrings,body only,Knee_Tuck_Jump/0.jpg,Knee_Tuck_Jump/0.jpg,"Begin in a comfortable standing position with your knees slightly bent. Hold your hands in front of you, palms down with your fingertips together at chest height. This will be your starting position.
Rapidly dip down into a quarter squat and immediately explode upward. Drive the knees towards the chest, attempting to touch them to the palms of the hands.
Jump as high as you can, raising your knees up, and then ensure a good land be re-extending your legs, absorbing impact through be allowing the knees to rebend."
d7412a09-5763-4502-a138-ef8bb998e597,Squats - With Bands,Squats_-_With_Bands,quadriceps,bands,Squats_-_With_Bands/0.jpg,Squats_-_With_Bands/0.jpg,"To start out, make sure that the exercise band is at an even split between both the left and right side of the body. To do this, use your hands to grab both sides of the band and place both feet in the middle of the band. Your feet should be shoulder width apart from each other.
When holding the bands, they should be the same height on each side. You should be using a pronated grip (palms facing forward) and have the handles of the bands next to your face for this exercise. This is the starting position.
Slowly start to bend the knees and lower the legs so that your thighs are parallel to the floor while exhaling.
Use the heel of your feet to push your body up to the starting position as you exhale.
Repeat for the recommended amount of repetitions."
d7fa2dc2-0c79-4166-b3a0-174cc70b47b2,Cable Iron Cross,Cable_Iron_Cross,chest,cable,Cable_Iron_Cross/0.jpg,Cable_Iron_Cross/0.jpg,"Begin by moving the pulleys to the high position, select the resistance to be used, and take a handle in each hand.
Stand directly between both pulleys with your arms extended out to your sides. Your head and chest should be up while your arms form a ""T"". This will be your starting position.
Keeping the elbows extended, pull your arms straight to your sides.
Return your arms back to the starting position after a pause at the peak contraction.
Continue the movement for the prescribed number of repetitions."
d80f61ca-d3a3-48ac-8b33-f57eb80b5c72,Split Snatch,Split_Snatch,hamstrings,barbell,Split_Snatch/0.jpg,Split_Snatch/0.jpg,"Begin with a loaded barbell on the floor. The bar should be close to or touching the shins, and a wide grip should be taken on the bar. The feet should be directly below the hips, with the feet turned out as needed. Lower the hips, with the chest up and the head looking forward. The shoulders should be just in front of the bar. This will be the starting position.
Begin the first pull by driving through the front of the heels, raising the bar from the ground. The back angle should stay the same until the bar passes the knees.
Transition into the second pull by extending through the hips knees and ankles, driving the bar up as quickly as possible. The bar should be close to the body. At peak extension, shrug the shoulders and allow the elbows to flex to the side.
As you move your feet into the receiving position, forcefully pull yourself below the bar as you elevate the bar overhead. The feet should move forcefully to a split position, one foot forward one foot back. Receive the bar with your body as low as possible and the arms fully extended overhead.
Keeping the bar aligned over the front of the heels, your head and chest up, drive through heels of the feet to move to a standing position, bringing your feet together.
Carefully return the weight to floor."
d81895d6-2b22-459b-9524-4063155123af,Lying Dumbbell Tricep Extension,Lying_Dumbbell_Tricep_Extension,triceps,dumbbell,Lying_Dumbbell_Tricep_Extension/0.jpg,Lying_Dumbbell_Tricep_Extension/0.jpg,"Lie on a flat bench while holding two dumbbells directly in front of you. Your arms should be fully extended at a 90-degree angle from your torso and the floor. The palms should be facing in and the elbows should be tucked in. This is the starting position.
As you breathe in and you keep the upper arms stationary with the elbows in, slowly lower the weight until the dumbbells are near your ears.
At that point, while keeping the elbows in and the upper arms stationary, use the triceps to bring the weight back up to the starting position as you breathe out.
Repeat for the recommended amount of repetitions."
d82260a2-4a44-4fa8-9b34-f662279d0722,One-Arm Kettlebell Para Press,One-Arm_Kettlebell_Para_Press,shoulders,kettlebells,One-Arm_Kettlebell_Para_Press/0.jpg,One-Arm_Kettlebell_Para_Press/0.jpg,"Clean a kettlebell to your shoulder. Clean the kettlebell to your shoulder by extending through the legs and hips as you pull the kettlebell towards your shoulder. Rotate your wrist as you do so, so that the palm faces forward. This will be your starting position.
Hold the kettlebell with the elbow out to the side, and press it up and out until it is locked out overhead.
Lower the kettlebell back to your shoulder under control and repeat. Make sure to contract your lat, butt, and stomach forcefully for added stability and strength."
d83108b1-7f01-41f0-bfa9-d383a4a6e11b,Brachialis-SMR,Brachialis-SMR,biceps,foam roll,Brachialis-SMR/0.jpg,Brachialis-SMR/0.jpg,"Lie on your side, with your upper arm against the foam roller. The upper arm should be more or less aligned with your body, with the outside of the bicep pressed against the foam roller.
Raise your hips off of the floor, supporting your weight on your arm and on your feet. Hold for 10-30 seconds, and then switch sides."
d880512e-2cc8-4d27-a534-1dda2fa2cf39,Dumbbell One-Arm Triceps Extension,Dumbbell_One-Arm_Triceps_Extension,triceps,dumbbell,Dumbbell_One-Arm_Triceps_Extension/0.jpg,Dumbbell_One-Arm_Triceps_Extension/0.jpg,"Grab a dumbbell and either sit on a military press bench or a utility bench that has a back support on it as you place the dumbbells upright on top of your thighs or stand up straight.
Clean the dumbbell up to bring it to shoulder height and then extend the arm over your head so that the whole arm is perpendicular to the floor and next to your head. The dumbbell should be on top of you. The other hand can be kept fully extended to the side, by the waist, supporting the upper arm that has the dumbbell or grabbing a fixed surface.
Rotate the wrist so that the palm of your hand is facing forward and the pinkie is facing the ceiling. This will be your starting position.
Slowly lower the dumbbell behind your head as you hold the upper arm stationary. Inhale as you perform this movement and pause when your triceps are fully stretched.
Return to the starting position by flexing your triceps as you breathe out. Tip: It is imperative that only the forearm moves. The upper arm should remain at all times stationary next to your head.
Repeat for the recommended amount of repetitions and switch arms."
d89f66d4-62b2-44e3-a150-72588fe4e976,Smith Machine Leg Press,Smith_Machine_Leg_Press,quadriceps,machine,Smith_Machine_Leg_Press/0.jpg,Smith_Machine_Leg_Press/0.jpg,"Position a Smith machine bar a couple feet off of the ground. Ensure that it is resting on the safeties. After loading the bar to an appropriate weight, lie underneath the bar. Place the middle of your feet on the bar, tucking your knees to your chest. This will be your starting position.
Begin the movement by driving through your feet to move the bar upward, extending the hips and knees. Do not lock out your knees.
At the top of the motion, pause briefly before returning to the starting position."
d95da963-c5a2-4f04-97aa-659b70cabafc,Hip Extension with Bands,Hip_Extension_with_Bands,glutes,bands,Hip_Extension_with_Bands/0.jpg,Hip_Extension_with_Bands/0.jpg,"Secure one end of the band to the lower portion of a post and attach the other to one ankle.
Facing the attachment point of the band, hold on to the column to stabilize yourself.
Keeping your head and your chest up, move the resisted leg back as far as you can while keeping the knee straight.
Return the leg to the starting position."
da764a54-d3d5-472b-9430-559416822d85,Cable Chest Press,Cable_Chest_Press,chest,cable,Cable_Chest_Press/0.jpg,Cable_Chest_Press/0.jpg,"Adjust the weight to an appropriate amount and be seated, grasping the handles. Your upper arms should be about 45 degrees to the body, with your head and chest up. The elbows should be bent to about 90 degrees. This will be your starting position.
Begin by extending through the elbow, pressing the handles together straight in front of you. Keep your shoulder blades retracted as you execute the movement.
After pausing at full extension, return to th starting position, keeping tension on the cables.
You can also execute this movement with your back off the pad, at an incline or decline, or alternate hands."
da9dc464-2dca-422a-99b4-593f2079727a,See-Saw Press (Alternating Side Press),See-Saw_Press_Alternating_Side_Press,shoulders,dumbbell,See-Saw_Press_Alternating_Side_Press/0.jpg,See-Saw_Press_Alternating_Side_Press/0.jpg,"Grab a dumbbell with each hand and stand up erect.
Clean (lift) the dumbbells to the chest/shoulder level and then rotate your wrists so that your palms are facing towards you as if you were getting ready to perform an Arnold Press. This will be your starting position.
Now start extending your left arm overhead as you rotate the wrist so that the palm of your hand faces forward as you go up. Your elbows should come out also as you lift the weight. Simultaneously, you will also be bending from your hip to your opposite side. Tip: If you perform the exercise correctly, is should look as if you are trying to reach for something overhead on the right hand side of your body, but with your left arm. Breathe out as you perform this movement.
Once you reach the top position breathe in. Then, with the weight fully extended overhead and you bent over to your right hand side, begin the movement to the left side.
Repeat for the recommended amount of repetitions."
dac412ff-a5c3-479b-89cb-19dd84540668,Push-Ups With Feet On An Exercise Ball,Push-Ups_With_Feet_On_An_Exercise_Ball,chest,exercise ball,Push-Ups_With_Feet_On_An_Exercise_Ball/0.jpg,Push-Ups_With_Feet_On_An_Exercise_Ball/0.jpg,"Lie on the floor face down and place your hands about 36 inches apart from each other holding your torso up at arms length.
Place your toes on top of an exercise ball. This will allow your body to be elevated.
Lower yourself until your chest almost touches the floor as you inhale.
Using your pectoral muscles, press your upper body back up to the starting position and squeeze your chest. Breathe out as you perform this step.
After a second pause at the contracted position, repeat the movement for the prescribed amount of repetitions."
dacc19b3-30db-46dd-9646-bad802c73997,Cable Shoulder Press,Cable_Shoulder_Press,shoulders,cable,Cable_Shoulder_Press/0.jpg,Cable_Shoulder_Press/0.jpg,"Move the cables to the bottom of the towers and select an appropriate weight.
Stand directly in between the uprights. Grasp the cables and hold them at shoulder height, palms facing forward. This will be your starting position.
Keeping your head and chest up, extend through the elbow to press the handles directly over head.
After pausing at the top, return to the starting position and repeat."
dae3cf66-3545-4e5c-984e-d4e4f5b1c692,Standing Dumbbell Triceps Extension,Standing_Dumbbell_Triceps_Extension,triceps,dumbbell,Standing_Dumbbell_Triceps_Extension/0.jpg,Standing_Dumbbell_Triceps_Extension/0.jpg,"To begin, stand up with a dumbbell held by both hands. Your feet should be about shoulder width apart from each other. Slowly use both hands to grab the dumbbell and lift it over your head until both arms are fully extended.
The resistance should be resting in the palms of your hands with your thumbs around it. The palm of the hands should be facing up towards the ceiling. This will be your starting position.
Keeping your upper arms close to your head with elbows in and perpendicular to the floor, lower the resistance in a semicircular motion behind your head until your forearms touch your biceps. Tip: The upper arms should remain stationary and only the forearms should move. Breathe in as you perform this step.
Go back to the starting position by using the triceps to raise the dumbbell. Breathe out as you perform this step.
Repeat for the recommended amount of repetitions."
daf06eb2-48d3-4646-996c-b404b74738d2,Barbell Shrug Behind The Back,Barbell_Shrug_Behind_The_Back,traps,barbell,Barbell_Shrug_Behind_The_Back/0.jpg,Barbell_Shrug_Behind_The_Back/0.jpg,"Stand up straight with your feet at shoulder width as you hold a barbell with both hands behind your back using a pronated grip (palms facing back). Tip: Your hands should be a little wider than shoulder width apart. You can use wrist wraps for this exercise for better grip. This will be your starting position.
Raise your shoulders up as far as you can go as you breathe out and hold the contraction for a second. Tip: Refrain from trying to lift the barbell by using your biceps. The arms should remain stretched out at all times.
Slowly return to the starting position as you breathe in.
Repeat for the recommended amount of repetitions."
db15a073-5234-40e2-914e-2a2ac0aa3cc3,Leg-Over Floor Press,Leg-Over_Floor_Press,chest,kettlebells,Leg-Over_Floor_Press/0.jpg,Leg-Over_Floor_Press/0.jpg,"Lie on the floor with one kettlebell in place on your chest, holding it by the handle. Extend leg on working side over leg on non-working side.Your free arm can be extended out to your side for support.
Press the kettlebll into a locked out position.
Lower the weight until the elbow touches the ground, keeping the kettlebell above the elbow. Repeat for the desired number of repetitions."
db584ffe-0e35-4c96-8065-ee7bd6d45cba,Cable Seated Lateral Raise,Cable_Seated_Lateral_Raise,shoulders,cable,Cable_Seated_Lateral_Raise/0.jpg,Cable_Seated_Lateral_Raise/0.jpg,"Stand in the middle of two low pulleys that are opposite to each other and place a flat bench right behind you (in perpendicular fashion to you; the narrow edge of the bench should be the one behind you). Select the weight to be used on each pulley.
Now sit at the edge of the flat bench behind you with your feet placed in front of your knees.
Bend forward while keeping your back flat and rest your torso on the thighs.
Have someone give you the single handles attached to the pulleys. Grasp the left pulley with the right hand and the right pulley with the left after you select your weight. The pulleys should run under your knees and your arms will be extended with palms facing each other and a slight bend at the elbows. This will be the starting position.
While keeping the arms stationary, raise the upper arms to the sides until they are parallel to the floor and at shoulder height. Exhale during the execution of this movement and hold the contraction for a second.
Slowly lower your arms to the starting position as you inhale.
Repeat for the recommended amount of repetitions. Tip: Maintain upper arms perpendicular to torso and a fixed elbow position (10 degree to 30 degree angle) throughout exercise."
dbf80e6f-51e0-4a2c-818f-e47a3cd0d69f,Preacher Hammer Dumbbell Curl,Preacher_Hammer_Dumbbell_Curl,biceps,dumbbell,Preacher_Hammer_Dumbbell_Curl/0.jpg,Preacher_Hammer_Dumbbell_Curl/0.jpg,"Place the upper part of both arms on top of the preacher bench as you hold a dumbbell in each hand with the palms facing each other (neutral grip).
As you breathe in, slowly lower the dumbbells until your upper arm is extended and the biceps is fully stretched.
As you exhale, use the biceps to curl the weight up until your biceps is fully contracted and the dumbbells are at shoulder height.
Squeeze the biceps hard for a second at the contracted position and repeat for the recommended amount of repetitions."
dc3ed036-a384-4431-a226-9b36a8db1ab0,Bodyweight Flyes,Bodyweight_Flyes,chest,e-z curl bar,Bodyweight_Flyes/0.jpg,Bodyweight_Flyes/0.jpg,"Position two equally loaded EZ bars on the ground next to each other. Ensure they are able to roll.
Assume a push-up position over the bars, supporting your weight on your toes and hands with your arms extended and body straight.
Place your hands on the bars. This will be your starting position.
Using a slow and controlled motion, move your hands away from the midline of your body, rolling the bars apart. Inhale during this portion of the motion.
After moving the bars as far apart as you can, return to the starting position by pulling them back together. Exhale as you perform this movement."
dca85bd5-bec8-4d51-baa6-d1fabbaef6e8,Clean and Press,Clean_and_Press,shoulders,barbell,Clean_and_Press/0.jpg,Clean_and_Press/0.jpg,"Assume a shoulder-width stance, with knees inside the arms. Now while keeping the back flat, bend at the knees and hips so that you can grab the bar with the arms fully extended and a pronated grip that is slightly wider than shoulder width. Point the elbows out to sides. The bar should be close to the shins. Position the shoulders over or slightly ahead of the bar. Establish a flat back posture. This will be your starting position.
Begin to pull the bar by extending the knees. Move your hips forward and raise the shoulders at the same rate while keeping the angle of the back constant; continue to lift the bar straight up while keeping it close to your body.
As the bar passes the knee, extend at the ankles, knees, and hips forcefully, similar to a jumping motion. As you do so, continue to guide the bar with your hands, shrugging your shoulders and using the momentum from your movement to pull the bar as high as possible. The bar should travel close to your body, and you should keep your elbows out.
At maximum elevation, your feet should clear the floor and you should start to pull yourself under the bar. The mechanics of this could change slightly, depending on the weight used. You should descend into a squatting position as you pull yourself under the bar.
As the bar hits terminal height, rotate your elbows around and under the bar. Rack the bar across the front of the shoulders while keeping the torso erect and flexing the hips and knees to absorb the weight of the bar.
Stand to full height, holding the bar in the clean position.
Without moving your feet, press the bar overhead as you exhale. Lower the bar under control ."
dcc7eb90-abe7-4ddf-ac12-934f02bd83e4,Barbell Shrug,Barbell_Shrug,traps,barbell,Barbell_Shrug/0.jpg,Barbell_Shrug/0.jpg,"Stand up straight with your feet at shoulder width as you hold a barbell with both hands in front of you using a pronated grip (palms facing the thighs). Tip: Your hands should be a little wider than shoulder width apart. You can use wrist wraps for this exercise for a better grip. This will be your starting position.
Raise your shoulders up as far as you can go as you breathe out and hold the contraction for a second. Tip: Refrain from trying to lift the barbell by using your biceps.
Slowly return to the starting position as you breathe in.
Repeat for the recommended amount of repetitions."
dd22f719-3b8c-4a04-82d0-24d68d6472dc,Gironda Sternum Chins,Gironda_Sternum_Chins,lats,other,Gironda_Sternum_Chins/0.jpg,Gironda_Sternum_Chins/0.jpg,"Grasp the pull-up bar with a shoulder width underhand grip.
Now hang with your arms fully extended and stick your chest out and lean back. Tip: You will be leaning back throughout the entire movement. This will be your starting position.
Start pulling yourself towards the bar with your spine arched throughout the movement and your head leaning back as far away from the bar as possible. Exhale as you perform this portion of the movement. Tip: At the upper end of the movement, your hips and legs will be at about a 45-degree angle to the floor.
Keep pulling until your collarbone passes the bar and your lower chest or sternum area touches it. Hold that contraction for a second. Tip: By the time you've completed this portion of the movement; your head will be parallel to the floor.
Slowly start going back to the starting position as you inhale.
Repeat for the recommended amount of repetitions."
dd419506-8dca-40cf-90a6-0524740d80c9,Calf Raise On A Dumbbell,Calf_Raise_On_A_Dumbbell,calves,dumbbell,Calf_Raise_On_A_Dumbbell/0.jpg,Calf_Raise_On_A_Dumbbell/0.jpg,"Hang on to a sturdy object for balance and stand on a dumbbell handle, preferably one with round plates so that it rolls as in this manner you have to work harder to stabilize yourself; thus increasing the effectiveness of the exercise.
Now roll your foot slightly forward so that you can get a nice stretch of the calf. This will be your starting position.
Lift the calf as you roll your foot over the top of the handle so that you get a full extension. Exhale during the execution of this movement. Contract the calf hard at the top and hold for a second. Tip: As you come up, roll the dumbbell slightly backward.
Now inhale as you roll the dumbbell slightly forward as you come down to get a better stretch.
Repeat for the recommended amount of repetitions."
dd44d95c-6d2b-424f-8363-adeeb369678e,One Arm Supinated Dumbbell Triceps Extension,One_Arm_Supinated_Dumbbell_Triceps_Extension,triceps,dumbbell,One_Arm_Supinated_Dumbbell_Triceps_Extension/0.jpg,One_Arm_Supinated_Dumbbell_Triceps_Extension/0.jpg,"Lie flat on a bench while holding a dumbbell at arms length. Your arm should be perpendicular to your body. The palm of your hand should be facing towards your face as a supinated grip is required to perform this exercise.
Place your non lifting hand on your bicep for support.
Slowly begin to lower the dumbbell down as you breathe in.
Then, begin lifting the dumbbell upward as you contract the triceps. Remember to breathe out during the concentric (lifting part of the exercise).
Repeat until you have performed your set repetitions.
Switch arms and repeat the movement.
Switch arms again and repeat the movement."
dd4819bd-b7f2-4257-aa56-c7ef03d6ce63,Kneeling Jump Squat,Kneeling_Jump_Squat,glutes,barbell,Kneeling_Jump_Squat/0.jpg,Kneeling_Jump_Squat/0.jpg,"Begin kneeling on the floor with a barbell racked across the back of your shoulders, or you can use your body weight for this exercise. This can be done inside of a power rack to make unracking easier.
Sit back with your hips until your glutes touch your feet, keeping your head and chest up.
Explode up with your hips, generating enough power to land with your feet flat on the floor.
Continue with the squat by driving through your heels and extending the knees to come to a standing position."
dd7dc11f-c02e-4f29-97b9-c2fd2536fb24,Lying T-Bar Row,Lying_T-Bar_Row,middle back,machine,Lying_T-Bar_Row/0.jpg,Lying_T-Bar_Row/0.jpg,"Load up the T-bar Row Machine with the desired weight and adjust the leg height so that your upper chest is at the top of the pad. Tip: In some machines all you can do is stand on the appropriate step that allows you to be at a height that has the upper chest at the top of the pad.
Lay face down on the pad and grab the handles. You can either use a palms down, palms up, or palms in position depending on what part of your back you want to emphasize.
Lift the bar off the rack and extend your arms in front of you. This will be your starting position.
As you exhale slowly pull the weight up and squeeze your back at the top of the movement. Tip: Keep the upper arms as close to the torso as possible throughout the movement in order to better engage the back muscles. Also, do not lift your body off of the pad at any time and refrain from using the biceps to lift the weight.
After a second contraction at the top of the movement, as you inhale, slowly go back down to the starting position.
Repeat for the recommended amount of repetitions."
dda7ba8e-f4fd-4e4e-b264-645477cba80b,Hang Clean,Hang_Clean,quadriceps,barbell,Hang_Clean/0.jpg,Hang_Clean/0.jpg,"Begin with a shoulder width, double overhand or hook grip, with the bar hanging at the mid thigh position. Your back should be straight and inclined slightly forward.
Begin by aggressively extending through the hips, knees and ankles, driving the weight upward. As you do so, shrug your shoulders towards your ears.
Immediately recover by driving through the heels, keeping the torso upright and elbows up. Continue until you have risen to a standing position."
ddbe57f4-86c6-4fb7-86ff-fc2c286e207d,Close-Grip Front Lat Pulldown,Close-Grip_Front_Lat_Pulldown,lats,cable,Close-Grip_Front_Lat_Pulldown/0.jpg,Close-Grip_Front_Lat_Pulldown/0.jpg,"Sit down on a pull-down machine with a wide bar attached to the top pulley. Make sure that you adjust the knee pad of the machine to fit your height. These pads will prevent your body from being raised by the resistance attached to the bar.
Grab the bar with the palms facing forward using the prescribed grip. Note on grips: For a wide grip, your hands need to be spaced out at a distance wider than your shoulder width. For a medium grip, your hands need to be spaced out at a distance equal to your shoulder width and for a close grip at a distance smaller than your shoulder width.
As you have both arms extended in front of you - while holding the bar at the chosen grip width - bring your torso back around 30 degrees or so while creating a curvature on your lower back and sticking your chest out. This is your starting position.
As you breathe out, bring the bar down until it touches your upper chest by drawing the shoulders and the upper arms down and back. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. The upper torso should remain stationary (only the arms should move). The forearms should do no other work except for holding the bar; therefore do not try to pull the bar down using the forearms.
After a second in the contracted position, while squeezing your shoulder blades together, slowly raise the bar back to the starting position when your arms are fully extended and the lats are fully stretched. Inhale during this portion of the movement.
6. Repeat this motion for the prescribed amount of repetitions."
ddd13aed-ac8d-4606-ab2e-837bed01d5b0,Seated Floor Hamstring Stretch,Seated_Floor_Hamstring_Stretch,hamstrings,,Seated_Floor_Hamstring_Stretch/0.jpg,Seated_Floor_Hamstring_Stretch/0.jpg,"Sit on a mat with your right leg extended in front of you and your left leg bent with your foot against your right inner thigh.
Lean forward from your hips and reach for your ankle until you feel a stretch in your hamstring. Hold for 15 seconds, then repeat for your other side."
